datetime,state,city_or_county,rolling_death_count,rolling_injured_count,rolling_armed_robbery_count,rolling_gang_involvement_count,rolling_home_invasion_count,rolling_domestic_violence_count,rolling_road_rage_count,rolling_mass_shooting_count,rolling_teen_incident_count,rolling_drug_raid_count,rolling_suicide_count,date
00:00.0,Pennsylvania,Philadelphia,79,223,68,1,28,6,3,4,0,2,11,8/28/2014
00:00.0,Pennsylvania,Stowe,80,223,68,1,28,6,3,4,0,2,11,8/29/2014
00:00.0,Pennsylvania,Pittsburgh,80,225,67,1,28,6,3,4,0,2,11,8/29/2014
00:00.0,Pennsylvania,Lancaster County,80,224,67,1,28,6,3,4,0,2,11,8/29/2014
00:00.0,Pennsylvania,Lemoyne,80,223,68,1,28,6,3,4,0,2,11,8/29/2014
00:00.0,Pennsylvania,Philadelphia,80,224,68,1,28,6,3,4,0,2,11,8/29/2014
00:00.0,Pennsylvania,Philadelphia,80,224,68,1,28,6,3,4,0,2,11,8/29/2014
00:00.0,Pennsylvania,Philadelphia,80,224,68,1,28,6,3,4,0,2,11,8/29/2014
00:00.0,Pennsylvania,Philadelphia,80,224,68,1,28,6,3,4,0,2,11,8/29/2014
00:00.0,Pennsylvania,Philadelphia,80,224,68,1,28,6,3,4,0,2,11,8/29/2014
00:00.0,Pennsylvania,Philadelphia,80,223,68,1,28,6,3,4,0,2,11,8/29/2014
00:00.0,Pennsylvania,Philadelphia,80,224,68,1,28,6,3,4,0,2,11,8/30/2014
00:00.0,Pennsylvania,Philadelphia,79,224,68,1,28,6,3,4,0,2,11,8/30/2014
00:00.0,Pennsylvania,Pottstown,79,225,68,1,28,6,3,4,0,2,11,8/30/2014
00:00.0,Pennsylvania,Philadelphia,79,226,68,1,28,6,3,4,0,2,11,8/31/2014
00:00.0,Pennsylvania,Philadelphia,79,226,68,1,28,6,3,4,0,2,11,8/31/2014
00:00.0,Pennsylvania,Philadelphia,79,226,67,1,28,6,3,4,0,2,11,8/31/2014
00:00.0,Pennsylvania,Philadelphia,80,225,67,1,28,6,3,4,0,2,11,8/31/2014
00:00.0,Pennsylvania,Bristol,81,225,67,1,28,6,2,4,0,2,11,8/31/2014
00:00.0,Pennsylvania,Hazleton,81,225,67,1,28,6,2,4,0,2,11,8/31/2014
00:00.0,Pennsylvania,Philadelphia,81,224,67,1,29,6,2,4,0,2,11,9/1/2014
00:00.0,Pennsylvania,Wilkes-barre,81,225,67,1,29,5,2,4,0,2,11,9/1/2014
00:00.0,Pennsylvania,Philadelphia,81,226,66,1,29,5,2,4,0,2,11,9/1/2014
00:00.0,Pennsylvania,Philadelphia,81,227,66,1,28,5,2,4,0,2,11,9/1/2014
00:00.0,Pennsylvania,Philadelphia,82,226,66,1,28,5,2,4,0,2,11,9/1/2014
00:00.0,Pennsylvania,Mechanicsburg,83,226,65,1,28,5,2,4,0,2,12,9/1/2014
00:00.0,Pennsylvania,Philadelphia,82,227,65,1,28,5,2,4,0,2,12,9/1/2014
00:00.0,Pennsylvania,Philadelphia,80,228,65,1,28,5,2,4,0,2,11,9/1/2014
00:00.0,Pennsylvania,Pittsburgh,79,227,65,1,28,5,2,4,0,2,11,9/1/2014
00:00.0,Pennsylvania,York,78,230,65,1,28,5,2,4,0,2,11,9/1/2014
00:00.0,Pennsylvania,Franklin (county),78,229,65,1,28,5,2,4,0,3,11,9/1/2014
00:00.0,Pennsylvania,Philadelphia,78,229,65,1,28,5,2,4,0,3,11,9/1/2014
00:00.0,Pennsylvania,Philadelphia,78,229,65,1,28,5,2,4,0,3,11,9/1/2014
00:00.0,Pennsylvania,Philadelphia,78,228,65,1,28,5,2,4,0,3,11,9/1/2014
00:00.0,Pennsylvania,Harrisburg,78,228,66,0,28,5,2,4,0,3,11,9/1/2014
00:00.0,Pennsylvania,Harrisburg,77,228,67,0,28,5,2,4,0,3,11,9/2/2014
00:00.0,Pennsylvania,Philadelphia,76,229,67,0,28,5,2,4,0,3,11,9/2/2014
00:00.0,Pennsylvania,Philadelphia,75,230,67,0,28,5,2,4,0,3,11,9/2/2014
00:00.0,Pennsylvania,Philadelphia,75,231,66,0,28,5,2,4,0,3,11,9/2/2014
00:00.0,Pennsylvania,Wilkes-barre,74,231,66,0,28,5,2,4,0,3,11,9/2/2014
00:00.0,Pennsylvania,Wilkes-barre,73,231,66,0,28,5,2,4,0,3,11,9/2/2014
00:00.0,Pennsylvania,Philadelphia,74,230,66,0,28,5,2,4,0,3,11,9/3/2014
00:00.0,Pennsylvania,Harrisburg,74,229,66,0,28,5,2,4,0,3,11,9/3/2014
00:00.0,Pennsylvania,Philadelphia,74,228,66,0,28,5,2,4,0,3,11,9/3/2014
00:00.0,Pennsylvania,Philadelphia,73,229,66,0,28,5,2,4,0,3,11,9/4/2014
00:00.0,Pennsylvania,Bethlehem,73,229,67,0,28,5,2,4,0,3,11,9/4/2014
00:00.0,Pennsylvania,Philadelphia,74,229,66,0,28,5,2,4,0,3,11,9/4/2014
00:00.0,Pennsylvania,Philadelphia,74,230,65,0,28,5,2,4,0,3,11,9/4/2014
00:00.0,Pennsylvania,Chester,75,230,64,0,28,5,2,4,0,3,11,9/4/2014
00:00.0,Pennsylvania,York,75,230,64,0,28,5,2,4,0,3,11,9/4/2014
00:00.0,Pennsylvania,Williamsport,75,231,63,0,28,5,2,4,0,3,11,9/4/2014
00:00.0,Pennsylvania,Kunkletown,75,232,62,0,28,5,2,4,0,3,11,9/5/2014
00:00.0,Pennsylvania,Penn Hills,77,230,62,0,28,5,2,4,0,3,12,9/5/2014
00:00.0,Pennsylvania,North Wales,77,230,62,0,28,5,2,4,0,3,12,9/5/2014
00:00.0,Pennsylvania,Stowe Township,77,230,62,0,28,5,2,4,0,3,12,9/5/2014
00:00.0,Pennsylvania,Whitehall,77,230,61,0,28,5,3,4,0,3,12,9/5/2014
00:00.0,Pennsylvania,Philadelphia,76,231,61,0,27,5,3,4,0,3,12,9/5/2014
00:00.0,Pennsylvania,Philadelphia,76,232,61,0,27,5,3,4,0,3,12,9/5/2014
00:00.0,Pennsylvania,Philadelphia,76,232,61,0,27,5,3,4,0,3,12,9/5/2014
00:00.0,Pennsylvania,Philadelphia,76,232,61,0,27,5,3,4,0,3,12,9/5/2014
00:00.0,Pennsylvania,Wilkes-barre,76,231,61,0,27,5,3,4,0,3,12,9/5/2014
00:00.0,Pennsylvania,Redding,77,230,61,0,27,5,3,4,0,3,12,9/5/2014
00:00.0,Pennsylvania,Pittsburgh,77,229,61,0,27,5,3,4,0,3,12,9/5/2014
00:00.0,Pennsylvania,Pittsburgh,76,230,61,0,27,5,3,4,0,3,12,9/6/2014
00:00.0,Pennsylvania,Shippensburg,76,230,60,0,27,5,3,4,0,3,12,9/6/2014
00:00.0,Pennsylvania,Philadelphia,76,231,61,0,26,5,3,4,0,3,12,9/6/2014
00:00.0,Pennsylvania,Philadelphia,76,230,60,0,26,5,3,4,0,3,12,9/6/2014
00:00.0,Pennsylvania,Philadelphia,76,229,60,0,26,5,3,4,0,3,12,9/6/2014
00:00.0,Pennsylvania,Philadelphia,76,228,60,0,26,5,3,4,0,3,12,9/6/2014
00:00.0,Pennsylvania,Philadelphia,76,229,60,0,26,5,3,4,0,3,11,9/6/2014
00:00.0,Pennsylvania,Philadelphia,76,230,59,0,26,5,3,4,0,3,11,9/6/2014
00:00.0,Pennsylvania,Philadelphia,76,230,59,0,26,5,3,4,0,3,11,9/6/2014
00:00.0,Pennsylvania,Philadelphia,76,230,59,0,26,5,3,4,0,3,11,9/6/2014
00:00.0,Pennsylvania,Philadelphia,76,230,59,0,26,5,3,4,0,3,11,9/6/2014
00:00.0,Pennsylvania,Philipsburg,76,229,59,0,26,5,3,4,0,3,11,9/6/2014
00:00.0,Pennsylvania,Norristown,76,229,59,0,26,5,3,4,0,3,11,9/6/2014
00:00.0,Pennsylvania,Harrisburg,76,229,59,0,26,5,3,4,0,3,11,9/6/2014
00:00.0,Pennsylvania,Philadelphia,77,229,58,0,26,5,3,4,0,3,11,9/6/2014
00:00.0,Pennsylvania,Philadelphia,77,229,58,0,26,5,3,4,0,3,11,9/7/2014
00:00.0,Pennsylvania,Philadelphia,77,230,59,0,26,5,3,4,0,3,11,9/7/2014
00:00.0,Pennsylvania,Bala Cynwyd,76,230,60,0,26,5,3,4,0,3,10,9/7/2014
00:00.0,Pennsylvania,Philadelphia,76,230,60,0,26,5,3,4,0,3,10,9/7/2014
00:00.0,Pennsylvania,Philadelphia,76,231,60,0,26,5,3,4,0,3,10,9/7/2014
00:00.0,Pennsylvania,Philadelphia,77,233,60,0,26,5,3,4,0,3,10,9/8/2014
00:00.0,Pennsylvania,Philadelphia,76,234,60,0,26,5,3,4,0,3,9,9/8/2014
00:00.0,Pennsylvania,Redding,78,234,59,0,25,6,3,4,0,3,10,9/8/2014
00:00.0,Pennsylvania,Philadelphia,78,234,58,0,25,6,3,4,0,3,10,9/8/2014
00:00.0,Pennsylvania,Philadelphia,79,234,58,0,25,6,3,4,0,3,10,9/8/2014
00:00.0,Pennsylvania,York,80,234,58,0,25,6,3,4,0,3,10,9/8/2014
00:00.0,Pennsylvania,Philadelphia,80,235,58,0,25,6,3,4,0,3,10,9/9/2014
00:00.0,Pennsylvania,Pittsburgh,80,236,58,0,25,6,3,4,0,3,10,9/9/2014
00:00.0,Pennsylvania,Wayne,81,235,58,0,25,6,3,4,0,3,11,9/9/2014
00:00.0,Pennsylvania,Butler Township,81,236,58,0,25,6,3,4,0,3,11,9/9/2014
00:00.0,Pennsylvania,Aliquippa,80,236,58,0,25,6,4,4,0,3,11,9/9/2014
00:00.0,Pennsylvania,Braddock,81,236,57,0,24,6,4,4,0,3,11,9/10/2014
00:00.0,Pennsylvania,Myerstown,81,235,57,0,24,6,4,4,0,3,11,9/10/2014
00:00.0,Pennsylvania,Brookline,80,235,57,0,25,6,4,4,0,3,11,9/10/2014
00:00.0,Pennsylvania,Philadelphia,80,236,56,0,24,6,4,4,0,3,11,9/10/2014
00:00.0,Pennsylvania,Tresckow,80,237,57,0,24,6,4,4,0,3,11,9/10/2014
00:00.0,Pennsylvania,Pittsburgh,80,237,57,0,24,6,4,4,0,3,11,9/10/2014
00:00.0,Pennsylvania,Philadelphia,80,236,58,0,24,6,4,4,0,3,11,9/10/2014
00:00.0,Pennsylvania,Wilkinsburg,81,236,58,0,24,6,4,4,0,3,11,9/10/2014
00:00.0,Pennsylvania,Pittsburgh,82,236,58,0,24,6,4,4,0,3,11,9/11/2014
00:00.0,Pennsylvania,Philadelphia,82,235,59,0,24,6,4,4,0,3,11,9/11/2014
00:00.0,Pennsylvania,York,82,235,59,0,24,6,4,4,0,3,11,9/11/2014
00:00.0,Pennsylvania,Carrick,81,235,59,0,25,6,4,4,0,3,11,9/11/2014
00:00.0,Pennsylvania,Philadelphia,80,236,59,0,25,6,4,4,0,3,11,9/11/2014
00:00.0,Pennsylvania,Ambridge,80,235,59,0,25,6,4,4,0,3,11,9/11/2014
00:00.0,Pennsylvania,Philadelphia,80,233,60,0,25,6,4,4,0,3,11,9/12/2014
00:00.0,Pennsylvania,Philadelphia,80,233,60,0,25,6,4,4,0,3,11,9/12/2014
00:00.0,Pennsylvania,Quakertown,79,231,60,0,25,5,4,4,0,3,11,9/12/2014
00:00.0,Pennsylvania,Hawley,80,231,60,0,25,5,4,4,0,3,11,9/12/2014
00:00.0,Pennsylvania,Easton,80,232,59,0,25,5,4,4,0,3,11,9/12/2014
00:00.0,Pennsylvania,Pittsburgh,80,232,59,0,25,5,4,4,0,3,11,9/12/2014
00:00.0,Pennsylvania,Philadelphia,81,231,59,0,25,5,4,4,0,3,11,9/12/2014
00:00.0,Pennsylvania,Pittsburgh,81,230,59,0,25,5,4,4,0,3,11,9/12/2014
00:00.0,Pennsylvania,Philadelphia,81,231,58,0,25,5,4,4,0,3,11,9/12/2014
00:00.0,Pennsylvania,Harrisburg,82,231,58,0,25,5,4,4,0,3,11,9/13/2014
00:00.0,Pennsylvania,Philadelphia,82,231,58,0,25,5,4,4,0,3,11,9/13/2014
00:00.0,Pennsylvania,Wilkes Barre,82,231,58,0,25,5,4,4,0,3,11,9/14/2014
00:00.0,Pennsylvania,Scranton,84,230,58,0,25,5,4,4,0,3,12,9/14/2014
00:00.0,Pennsylvania,Allentown,86,229,58,0,25,5,4,4,0,3,13,9/14/2014
00:00.0,Pennsylvania,Harrisburg,87,230,57,0,25,5,4,4,0,3,13,9/14/2014
00:00.0,Pennsylvania,Philadelphia,87,230,57,0,25,5,4,4,0,3,13,9/14/2014
00:00.0,Pennsylvania,Philadelphia,88,230,56,0,24,5,4,4,0,3,13,9/14/2014
00:00.0,Pennsylvania,Philadelphia,88,229,57,0,24,5,4,4,0,3,13,9/15/2014
00:00.0,Pennsylvania,Verona,89,229,56,0,23,5,4,4,0,3,13,9/15/2014
00:00.0,Pennsylvania,Strasburg,89,228,56,0,23,5,4,4,0,3,14,9/15/2014
00:00.0,Pennsylvania,Philadelphia,89,228,56,0,23,5,4,4,0,3,14,9/15/2014
00:00.0,Pennsylvania,Philadelphia,89,228,56,0,23,5,4,4,0,3,14,9/15/2014
00:00.0,Pennsylvania,Philadelphia,89,228,56,0,23,5,4,4,0,3,14,9/15/2014
00:00.0,Pennsylvania,Philadelphia,90,228,55,0,23,5,4,4,0,3,14,9/15/2014
00:00.0,Pennsylvania,Philadelphia,90,226,55,0,23,5,4,4,0,3,14,9/16/2014
00:00.0,Pennsylvania,Philadelphia,89,225,55,0,22,5,4,4,0,3,14,9/16/2014
00:00.0,Pennsylvania,Pittsburgh,89,224,55,0,22,5,4,4,0,3,14,9/16/2014
00:00.0,Pennsylvania,Philadelphia,89,224,55,0,22,5,4,4,0,3,14,9/16/2014
00:00.0,Pennsylvania,Dauphin County,89,224,55,0,22,5,4,4,0,3,14,9/16/2014
00:00.0,Pennsylvania,Philadelphia,89,225,54,0,21,5,4,4,0,3,14,9/16/2014
00:00.0,Pennsylvania,Philadelphia,90,224,54,0,21,5,4,4,0,3,14,9/16/2014
00:00.0,Pennsylvania,Pittsburgh,91,224,54,0,21,5,4,4,0,3,14,9/17/2014
00:00.0,Pennsylvania,Harrisburg,91,223,54,0,21,5,4,4,0,3,14,9/17/2014
00:00.0,Pennsylvania,Philadelphia,91,222,55,0,21,5,4,4,0,3,14,9/17/2014
00:00.0,Pennsylvania,Duquesne,91,220,55,0,21,5,4,3,0,3,14,9/17/2014
00:00.0,Pennsylvania,Philadelphia,91,220,55,0,21,5,4,3,0,3,14,9/17/2014
00:00.0,Pennsylvania,Philadelphia,91,221,55,0,21,5,4,3,0,3,14,9/17/2014
00:00.0,Pennsylvania,Philadelphia,90,222,56,0,21,5,4,3,0,3,14,9/17/2014
00:00.0,Pennsylvania,Monroeville,90,222,56,0,21,5,4,3,0,3,14,9/17/2014
00:00.0,Pennsylvania,Sharon Hill,90,220,57,0,20,5,4,3,0,3,14,9/18/2014
00:00.0,Pennsylvania,Harrisburg,90,220,57,0,20,5,4,3,0,3,14,9/18/2014
00:00.0,Pennsylvania,Bartonsville,90,219,57,0,20,5,4,3,0,3,14,9/19/2014
00:00.0,Pennsylvania,Pittsburgh,90,219,57,0,20,5,4,3,0,3,14,9/19/2014
00:00.0,Pennsylvania,Canadensis,90,218,57,0,20,5,4,3,0,3,14,9/19/2014
00:00.0,Pennsylvania,Altoona,90,218,58,0,20,5,4,3,0,3,14,9/19/2014
00:00.0,Pennsylvania,Allentown,90,219,58,0,20,5,4,3,0,3,14,9/19/2014
00:00.0,Pennsylvania,Philadelphia,89,219,59,0,20,5,4,3,0,3,14,9/19/2014
00:00.0,Pennsylvania,Philadelphia,89,219,58,0,19,5,4,3,0,3,14,9/19/2014
00:00.0,Pennsylvania,Philadelphia,89,218,58,0,18,5,4,3,0,3,14,9/19/2014
00:00.0,Pennsylvania,Philadelphia,89,218,59,0,18,5,4,3,0,3,14,9/19/2014
00:00.0,Pennsylvania,Penn Hills,89,218,58,0,19,5,4,3,0,3,14,9/20/2014
00:00.0,Pennsylvania,Hazleton,89,218,59,0,19,5,4,3,0,3,14,9/20/2014
00:00.0,Pennsylvania,Camp Hill,89,217,59,0,19,5,5,3,0,3,14,9/20/2014
00:00.0,Pennsylvania,Pittsburgh,89,218,59,0,18,5,5,3,0,3,14,9/21/2014
00:00.0,Pennsylvania,Stowe Township,89,217,59,0,18,5,5,3,0,3,14,9/21/2014
00:00.0,Pennsylvania,Pittsburgh,90,217,58,0,18,5,5,3,0,3,14,9/21/2014
00:00.0,Pennsylvania,Canadensis,90,217,57,0,18,5,5,3,0,3,14,9/21/2014
00:00.0,Pennsylvania,Philadelphia,90,218,57,0,18,5,5,3,0,3,14,9/21/2014
00:00.0,Pennsylvania,Philadelphia,91,220,56,0,17,5,5,3,0,3,14,9/21/2014
00:00.0,Pennsylvania,Philadelphia,89,220,56,0,17,5,5,3,0,3,13,9/21/2014
00:00.0,Pennsylvania,Philadelphia,90,220,56,0,17,5,5,3,0,3,13,9/21/2014
00:00.0,Pennsylvania,Philadelphia,90,220,56,0,17,5,5,3,0,3,13,9/21/2014
00:00.0,Pennsylvania,Philadelphia,90,220,55,0,16,5,5,3,0,3,13,9/21/2014
00:00.0,Pennsylvania,Philadelphia,90,221,55,0,16,5,5,3,0,3,13,9/22/2014
00:00.0,Pennsylvania,Pittsburgh,90,221,55,0,16,5,5,3,0,3,13,9/22/2014
00:00.0,Pennsylvania,York,90,222,55,0,16,5,5,3,0,3,13,9/22/2014
00:00.0,Pennsylvania,Philadelphia,90,223,56,0,16,5,5,3,0,3,13,9/22/2014
00:00.0,Pennsylvania,Philadelphia,90,223,56,0,16,5,5,3,0,3,13,9/22/2014
00:00.0,Pennsylvania,Philadelphia,90,224,56,0,16,5,5,3,0,3,13,9/22/2014
00:00.0,Pennsylvania,Greenfield Township,89,220,57,0,16,5,5,2,0,3,13,9/23/2014
00:00.0,Pennsylvania,Mckeesport,90,219,57,0,16,5,5,2,0,3,13,9/23/2014
00:00.0,Pennsylvania,Fleetwood,90,218,57,0,16,5,5,2,0,3,13,9/23/2014
00:00.0,Pennsylvania,Coal Center,92,218,56,0,16,6,5,2,0,3,14,9/23/2014
00:00.0,Pennsylvania,Pottsville,92,218,55,0,16,6,5,2,0,3,14,9/23/2014
00:00.0,Pennsylvania,Philadelphia,93,217,55,0,16,6,5,2,0,3,14,9/23/2014
00:00.0,Pennsylvania,Philadelphia,93,218,55,0,15,6,5,2,0,3,14,9/23/2014
00:00.0,Pennsylvania,Pittsburgh,93,218,56,0,15,6,5,2,0,3,14,9/24/2014
00:00.0,Pennsylvania,Philadelphia,94,218,56,0,15,6,5,2,0,3,14,9/24/2014
00:00.0,Pennsylvania,Philadelphia,95,219,56,0,15,6,5,2,0,3,14,9/24/2014
00:00.0,Pennsylvania,Wilkes-barre,95,219,57,0,15,6,5,2,0,3,14,9/24/2014
00:00.0,Pennsylvania,Philadelphia,95,219,57,0,15,6,5,2,0,3,14,9/24/2014
00:00.0,Pennsylvania,Harrisburg,94,219,57,0,15,6,5,2,0,3,14,9/24/2014
00:00.0,Pennsylvania,Chalfont,94,219,58,0,15,6,5,2,0,3,14,9/24/2014
00:00.0,Pennsylvania,Philadelphia,95,218,58,0,15,6,5,2,0,3,14,9/24/2014
00:00.0,Pennsylvania,Philadelphia,95,218,59,0,15,6,5,2,0,3,14,9/24/2014
00:00.0,Pennsylvania,Jeannette,94,218,59,0,15,6,5,2,0,3,14,9/24/2014
00:00.0,Pennsylvania,Hyndman,95,218,59,0,15,6,5,2,0,3,14,9/25/2014
00:00.0,Pennsylvania,Saltsburg,95,218,59,0,15,6,5,2,0,3,14,9/25/2014
00:00.0,Pennsylvania,Philadelphia,93,219,59,0,15,6,5,2,0,3,13,9/25/2014
00:00.0,Pennsylvania,Saltsburg,93,219,59,0,15,6,5,2,0,3,13,9/25/2014
00:00.0,Pennsylvania,Philadelphia,93,220,59,0,15,6,5,2,0,3,13,9/25/2014
00:00.0,Pennsylvania,Philadelphia,93,221,59,0,15,6,5,2,0,3,13,9/25/2014
00:00.0,Pennsylvania,Philadelphia,93,222,58,0,15,6,5,2,0,3,13,9/25/2014
00:00.0,Pennsylvania,Philadelphia,93,223,58,0,15,6,5,2,0,3,13,9/25/2014
00:00.0,Pennsylvania,Ephrata,94,224,58,0,16,6,5,2,0,3,13,9/25/2014
00:00.0,Pennsylvania,Philadelphia,94,224,58,0,16,6,5,2,0,3,13,9/26/2014
00:00.0,Pennsylvania,Pittsburgh,93,223,58,0,16,6,5,2,0,3,13,9/26/2014
00:00.0,Pennsylvania,Philadelphia,93,223,58,0,16,6,5,2,0,3,13,9/26/2014
00:00.0,Pennsylvania,Wilkes-barre,92,223,58,0,15,7,5,2,0,3,13,9/26/2014
00:00.0,Pennsylvania,Langhorne,91,220,58,0,15,7,5,1,0,3,13,9/26/2014
00:00.0,Pennsylvania,Halifax,90,220,58,0,15,7,5,1,0,3,13,9/26/2014
00:00.0,Pennsylvania,Philadelphia,90,220,58,0,15,7,5,1,0,3,13,9/26/2014
00:00.0,Pennsylvania,Chester,90,219,58,0,15,7,5,1,0,3,13,9/26/2014
00:00.0,Pennsylvania,Pittsburgh,89,220,58,0,15,7,5,1,0,3,13,9/27/2014
00:00.0,Pennsylvania,Allenport,89,218,58,0,15,7,5,1,0,3,13,9/27/2014
00:00.0,Pennsylvania,Philadelphia,89,219,57,0,14,7,5,1,0,3,13,9/27/2014
00:00.0,Pennsylvania,Philadelphia,89,214,57,0,14,7,5,0,0,3,13,9/27/2014
00:00.0,Pennsylvania,Philadelphia,90,212,57,0,14,7,5,0,0,3,13,9/27/2014
00:00.0,Pennsylvania,Philadelphia,90,213,57,0,14,7,4,0,0,3,13,9/28/2014
00:00.0,Pennsylvania,Pittsburgh,91,213,57,0,14,7,4,0,0,3,13,9/28/2014
00:00.0,Pennsylvania,Pittsburgh,91,213,57,0,14,7,4,0,0,3,13,9/28/2014
00:00.0,Pennsylvania,Philadelphia,92,211,57,0,14,7,4,0,0,3,13,9/28/2014
00:00.0,Pennsylvania,Philadelphia,92,211,57,0,14,7,4,0,0,3,13,9/28/2014
00:00.0,Pennsylvania,Philadelphia,92,211,57,0,14,7,4,0,0,3,13,9/28/2014
00:00.0,Pennsylvania,Philadelphia,92,211,57,0,14,7,4,0,0,3,13,9/28/2014
00:00.0,Pennsylvania,Philadelphia,92,215,56,0,14,7,4,1,0,3,13,9/28/2014
00:00.0,Pennsylvania,Williamsport,92,216,56,0,14,7,4,1,0,3,13,9/29/2014
00:00.0,Pennsylvania,Philadelphia,92,217,56,0,14,7,4,1,0,3,13,9/29/2014
00:00.0,Pennsylvania,Philadelphia,92,218,56,0,14,6,4,1,0,3,13,9/29/2014
00:00.0,Pennsylvania,Philadelphia,92,217,56,0,14,6,4,1,0,3,13,9/29/2014
00:00.0,Pennsylvania,Philadelphia,92,216,57,0,14,6,4,1,0,3,13,9/29/2014
00:00.0,Pennsylvania,Philadelphia,92,215,58,0,14,6,4,1,0,3,13,9/29/2014
00:00.0,Pennsylvania,Philadelphia,92,214,57,0,13,6,4,1,0,3,13,9/29/2014
00:00.0,Pennsylvania,Philadelphia,92,213,57,0,13,6,4,1,0,3,13,9/29/2014
00:00.0,Pennsylvania,Pittsburgh,92,214,57,0,13,6,4,1,0,3,13,9/29/2014
00:00.0,Pennsylvania,Philadelphia,92,215,57,0,13,5,4,1,0,3,13,9/30/2014
00:00.0,Pennsylvania,New Kensington ,92,215,58,0,13,5,4,1,0,3,13,9/30/2014
00:00.0,Pennsylvania,Wilkes-barre,91,216,58,0,13,5,4,1,0,3,13,9/30/2014
00:00.0,Pennsylvania,Philadelphia,91,217,58,0,13,5,4,1,0,3,13,9/30/2014
00:00.0,Pennsylvania,Conshohocken,92,217,58,0,13,5,4,1,0,3,13,9/30/2014
00:00.0,Pennsylvania,Philadelphia,92,217,58,0,13,5,4,1,0,3,13,9/30/2014
00:00.0,Pennsylvania,Philadelphia,92,217,58,0,13,5,4,1,0,3,13,9/30/2014
00:00.0,Pennsylvania,Bensalem,91,217,59,0,13,5,4,1,0,3,13,10/1/2014
00:00.0,Pennsylvania,Philadelphia,91,218,59,0,13,5,3,1,0,3,13,10/1/2014
00:00.0,Pennsylvania,Philadelphia,89,219,59,0,13,5,3,1,0,3,12,10/1/2014
00:00.0,Pennsylvania,Philadelphia,89,220,59,0,13,5,3,1,0,3,12,10/1/2014
00:00.0,Pennsylvania,Bensalem,88,220,60,0,13,4,3,1,0,3,12,10/1/2014
00:00.0,Pennsylvania,Mount Pleasant,89,219,60,0,13,4,3,1,0,3,12,10/1/2014
00:00.0,Pennsylvania,Philadelphia,90,217,60,0,13,4,3,1,0,3,12,10/2/2014
00:00.0,Pennsylvania,Pittsburgh,89,218,60,0,13,4,3,1,0,3,12,10/2/2014
00:00.0,Pennsylvania,Philadelphia,89,218,60,0,13,4,3,1,0,3,12,10/2/2014
00:00.0,Pennsylvania,Philadelphia,89,221,60,0,13,4,3,1,0,3,12,10/2/2014
00:00.0,Pennsylvania,Philadelphia,89,221,60,0,13,4,3,1,0,3,12,10/2/2014
00:00.0,Pennsylvania,Selinsgrove,89,220,61,0,13,4,3,1,0,3,12,10/2/2014
00:00.0,Pennsylvania,Uniontown,89,220,60,0,13,4,3,1,0,3,12,10/2/2014
00:00.0,Pennsylvania,Philadelphia,89,216,60,0,13,4,3,1,0,3,12,10/3/2014
00:00.0,Pennsylvania,Philadelphia,89,216,60,0,13,4,3,1,0,3,12,10/3/2014
00:00.0,Pennsylvania,Philadelphia,89,217,59,0,13,4,3,1,0,3,12,10/3/2014
00:00.0,Pennsylvania,Schuylkill County,89,216,59,0,13,4,3,1,0,3,12,10/3/2014
00:00.0,Pennsylvania,Philadelphia,90,216,59,0,13,4,3,1,0,3,12,10/3/2014
00:00.0,Pennsylvania,Pittsburgh,91,216,59,0,13,4,3,1,0,3,12,10/4/2014
00:00.0,Pennsylvania,Philadelphia,91,216,58,0,14,4,3,1,0,3,12,10/4/2014
00:00.0,Pennsylvania,Philadelphia,90,217,58,0,14,4,3,1,0,3,12,10/4/2014
00:00.0,Pennsylvania,Philadelphia,90,218,57,0,14,4,3,1,0,3,12,10/4/2014
00:00.0,Pennsylvania,Philadelphia,91,217,57,0,14,4,3,1,0,3,12,10/5/2014
00:00.0,Pennsylvania,Pittsburgh,91,217,57,0,14,4,3,1,0,3,12,10/5/2014
00:00.0,Pennsylvania,Butler,91,216,57,0,14,4,3,1,0,3,12,10/5/2014
00:00.0,Pennsylvania,New Cumberland,93,216,57,0,14,4,3,1,0,3,13,10/5/2014
00:00.0,Pennsylvania,Philadelphia,93,217,57,0,13,4,3,1,0,3,13,10/5/2014
00:00.0,Pennsylvania,Philadelphia,94,219,56,0,13,4,3,1,0,3,13,10/5/2014
00:00.0,Pennsylvania,Philadelphia,92,221,56,0,13,4,3,1,0,3,12,10/5/2014
00:00.0,Pennsylvania,Philadelphia,93,220,56,0,13,4,3,1,0,3,12,10/5/2014
00:00.0,Pennsylvania,Philadelphia,94,218,56,0,13,4,3,1,0,3,12,10/5/2014
00:00.0,Pennsylvania,Lewisburg,94,217,56,0,13,4,3,1,0,3,12,10/6/2014
00:00.0,Pennsylvania,Philadelphia,93,218,56,0,13,4,3,1,0,3,12,10/6/2014
00:00.0,Pennsylvania,Philadelphia,94,218,56,0,13,4,3,1,0,3,12,10/7/2014
00:00.0,Pennsylvania,Philadelphia,94,220,56,0,13,4,3,1,0,3,12,10/7/2014
00:00.0,Pennsylvania,Philadelphia,94,220,56,0,13,4,3,1,0,3,12,10/7/2014
00:00.0,Pennsylvania,Philadelphia,94,220,56,0,13,4,3,1,0,3,12,10/7/2014
00:00.0,Pennsylvania,Philadelphia,94,220,56,0,13,4,3,1,0,3,12,10/8/2014
